emp_no,salary
47445,44119
44561,44120
85756,44120
202782,44120
400038,44120
429702,44120
492232,44120
492474,44120
34105,44121
54295,44121
428306,44121
441144,44121
463586,44121
470278,44121
11382,44122
89636,44122
80071,44123
200912,44123
270875,44123
22477,44124
76128,44124
241360,44124
260678,44124
484537,44124
488144,44124
21674,44125
206992,44125
255292,44125
416122,44125
469001,44125
486220,44125
15496,44126
15497,44126
21802,44126
81586,44126
83540,44126
214558,44126
242017,44126
451546,44126
476672,44126
485267,44126
11736,44127
53443,44127
67984,44127
96241,44127
102639,44127
403246,44127
449139,44127
474446,44127
212315,44128
218139,44128
228289,44128
406579,44128
208821,44129
241101,44129
278655,44129
454657,44129
477536,44129
15613,44130
39940,44130
74014,44130
85390,44130
91245,44130
102333,44130
204680,44130
293135,44130
454949,44130
468176,44130
472925,44130
287661,44131
425226,44131
492483,44131
33428,44132
219129,44132
498215,44132
17366,44133
55546,44133
221769,44133
462952,44133
17045,44134
23132,44134
26289,44134
53156,44134
83159,44134
229256,44134
404080,44134
426983,44134
464768,44134
486912,44134
74737,44135
91551,44135
264853,44135
269953,44135
401457,44135
81312,44136
224299,44136
269474,44136
278265,44136
290412,44136
449693,44136
450963,44136
12727,44137
234807,44137
235333,44137
272718,44137
426017,44137
445348,44137
16643,44138
99375,44138
229760,44138
283115,44138
434366,44138
486392,44138
48337,44139
97204,44139
219267,44139
455947,44139
88756,44140
216422,44140
251780,44140
404539,44140
28125,44141
73076,44141
228681,44141
251270,44141
404962,44141
16741,44142
91728,44142
206941,44142
266662,44142
411092,44142
422967,44142
58548,44143
75415,44143
76243,44143
95266,44143
97987,44143
254256,44143
296632,44143
478820,44143
209431,44144
212368,44144
240351,44144
254436,44144
415626,44144
446965,44144
461474,44144
12039,44145
48016,44145
94424,44145
215826,44145
401607,44145
440235,44145
468910,44145
13444,44146
73777,44146
234717,44146
277885,44146
434789,44146
14327,44147
33425,44147
56444,44147
88921,44147
242637,44147
21000,44148
32968,44148
37548,44148
52765,44148
107636,44148
455448,44148
459375,44148
484466,44148
205461,44149
261879,44149
271027,44149
411642,44149
455345,44149
459906,44149
44271,44150
100573,44150
221378,44150
423716,44150
471828,44150
105352,44151
205064,44151
208093,44151
486990,44151
13316,44152
45793,44152
233538,44152
252405,44152
286005,44152
455940,44152
211999,44153
233147,44153
277068,44153
427991,44153
455091,44153
473441,44153
490892,44153
17350,44154
44279,44154
69075,44154
71275,44154
107775,44154
220325,44154
231923,44154
291859,44154
417698,44154
421119,44154
463751,44154
468061,44154
472270,44154
17896,44155
79002,44155
226343,44155
281061,44155
417929,44155
432770,44155
466346,44155
39981,44156
54620,44156
75841,44156
233166,44156
201444,44157
274539,44157
295572,44157
406629,44157
431887,44157
471242,44157
97270,44158
212631,44158
254916,44158
256253,44158
262284,44158
263814,44158
412913,44158
431004,44158
437983,44158
456819,44158
496390,44158
498270,44158
17990,44159
29049,44159
65245,44159
232359,44159
290086,44159
293942,44159
16436,44160
45731,44160
94483,44160
275848,44160
487674,44160
64271,44161
75633,44161
235198,44161
409806,44161
419008,44161
483260,44161
18976,44162
60479,44162
256949,44162
422427,44162
429168,44162
430394,44162
466111,44162
488786,44162
59245,44163
64869,44163
109638,44163
204427,44163
461137,44163
475916,44163
478567,44163
42949,44164
66008,44164
68098,44164
77938,44164
248457,44164
29933,44165
88596,44165
220631,44165
435697,44165
478574,44165
494915,44165
39400,44166
84830,44166
275906,44166
276039,44166
293605,44166
293629,44166
431973,44166
490243,44166
109836,44167
228200,44167
236523,44167
264140,44167
428556,44167
42796,44168
200655,44168
219297,44168
246374,44168
278002,44168
451107,44168
14272,44169
19679,44169
93758,44169
473946,44169
491997,44169
497406,44169
16536,44170
295012,44170
473906,44170
477548,44170
16707,44171
41234,44171
71219,44171
223687,44171
458637,44171
102945,44172
226693,44172
261497,44172
413029,44172
441650,44172
454137,44172
19452,44173
50673,44173
66555,44173
66573,44173
205576,44173
221960,44173
261330,44173
407683,44173
408118,44173
416030,44173
451439,44173
472257,44173
69323,44174
211108,44174
437471,44174
440922,44174
447783,44174
448825,44174
472519,44174
22280,44175
77772,44175
88420,44175
92310,44175
105339,44175
217950,44175
228757,44175
245441,44175
245741,44175
259821,44175
466326,44175
473464,44175
482245,44175
12542,44176
30033,44176
66101,44176
436435,44176
450635,44176
479060,44176
103978,44177
107275,44177
274059,44177
283432,44177
444712,44177
459370,44177
474968,44177
480301,44177
20963,44178
24854,44178
66883,44178
76230,44178
267281,44178
268724,44178
417223,44178
463268,44178
475368,44178
492050,44178
28607,44179
109267,44179
242073,44179
281069,44179
32325,44180
49942,44180
69991,44180
70631,44180
214541,44180
223953,44180
429758,44180
101155,44181
287635,44181
452242,44181
478508,44181
489121,44181
83493,44182
212670,44182
296957,44182
426989,44182
464061,44182
10888,44183
16790,44183
284194,44183
290956,44183
433349,44183
61524,44184
69797,44184
75417,44184
79428,44184
95355,44184
212477,44184
269780,44184
270679,44184
418332,44184
464922,44184
476221,44184
45201,44185
269541,44185
428077,44185
32804,44186
51458,44186
231417,44186
94379,44187
107973,44187
234538,44187
401934,44187
421545,44187
67813,44188
77936,44188
259329,44188
296449,44188
439361,44188
443994,44188
485300,44188
99777,44189
218229,44189
272741,44189
418669,44189
70745,44190
250323,44190
285540,44190
295193,44190
408233,44190
423354,44190
212357,44191
222504,44191
239607,44191
245214,44191
409392,44191
415823,44191
432714,44191
436285,44191
461077,44191
462289,44191
472254,44191
476400,44191
76357,44192
76405,44192
432177,44192
440268,44192
22495,44193
34448,44193
44714,44193
79171,44193
208120,44193
222182,44193
222345,44193
264456,44193
267239,44193
455257,44193
496212,44193
78227,44194
200345,44194
210437,44194
245510,44194
256297,44194
462516,44194
490536,44194
38059,44195
104790,44195
208765,44195
263056,44195
279276,44195
402948,44195
402977,44195
410384,44195
39807,44196
39809,44196
82973,44196
106025,44196
247675,44196
249578,44196
401414,44196
443610,44196
497949,44196
22975,44197
36291,44197
107937,44197
222560,44197
260912,44197
274261,44197
288896,44197
441570,44197
456857,44197
473494,44197
478161,44197
494148,44197
31916,44198
33054,44198
93264,44198
93807,44198
216008,44198
217851,44198
287356,44198
12062,44199
40001,44199
56643,44199
89934,44199
107230,44199
205367,44199
279672,44199
416525,44199
459081,44199
10293,44200
221010,44200
244231,44200
277261,44200
491186,44200
73758,44201
232680,44201
257459,44201
258840,44201
406814,44201
451587,44201
38190,44202
78300,44202
203925,44202
256110,44202
475947,44202
10939,44203
38572,44203
90079,44203
99622,44203
409073,44203
484809,44203
11129,44204
230827,44204
404259,44204
471438,44204
481561,44204
77106,44205
86918,44205
89449,44205
278762,44205
286684,44205
297670,44205
450624,44205
103852,44206
225887,44206
267370,44206
298406,44206
410510,44206
420495,44206
447428,44206
492045,44206
34340,44207
76168,44207
103392,44207
225781,44207
259453,44207
271557,44207
427005,44207
51340,44208
54344,44208
70496,44208
202420,44208
266343,44208
416035,44208
68201,44209
206607,44209
273366,44209
456659,44209
476348,44209
480268,44209
484817,44209
490184,44209
14712,44210
31389,44210
206916,44210
211949,44210
225516,44210
273420,44210
285613,44210
449706,44210
459505,44210
463876,44210
12602,44211
22031,44211
63872,44211
217593,44211
261221,44211
441788,44211
447904,44211
54074,44212
81633,44212
238425,44212
266292,44212
426127,44212
434606,44212
229499,44213
452804,44213
34537,44214
34937,44214
218346,44214
230991,44214
284274,44214
412091,44214
413606,44214
481518,44214
25102,44215
203355,44215
253984,44215
263501,44215
263620,44215
407126,44215
413809,44215
417339,44215
493066,44215
28934,44216
250883,44216
419836,44216
480120,44216
65021,44217
473706,44217
17760,44218
40289,44218
244814,44218
290678,44218
421056,44218
471592,44218
484387,44218
13889,44219
107927,44219
463361,44219
498297,44219
25768,44220
108092,44220
38758,44221
420044,44221
432001,44221
498332,44221
17862,44222
34978,44222
49917,44222
79669,44222
404344,44222
409049,44222
475701,44222
36307,44223
417095,44223
13952,44224
35337,44224
52543,44224
107732,44224
220117,44224
286206,44224
435540,44224
486500,44224
221425,44225
229055,44225
431988,44225
58792,44226
86883,44226
434089,44226
16058,44227
83968,44227
246588,44227
255956,44227
289515,44227
422913,44227
437783,44227
445475,44227
474503,44227
104471,44228
10306,44229
28629,44229
36782,44229
75394,44229
222511,44229
39058,44230
51649,44230
267695,44230
429306,44230
466956,44230
492424,44230
108847,44231
401597,44231
422834,44231
40250,44232
52283,44232
104674,44232
242766,44232
256309,44232
260758,44232
297644,44232
468083,44232
27350,44233
29305,44233
42831,44233
201541,44233
225369,44233
245302,44233
278423,44233
402134,44233
438891,44233
47322,44234
49047,44234
210180,44234
287200,44234
297331,44234
403984,44234
57265,44235
57789,44235
78511,44235
261355,44235
264192,44235
290635,44235
421389,44235
71018,44236
78276,44236
90789,44236
276198,44236
452960,44236
456446,44236
458728,44236
47393,44237
256152,44237
463591,44237
43720,44238
208823,44238
257106,44238
272462,44238
458952,44238
27692,44239
35306,44239
35546,44239
227557,44239
231151,44239
298422,44239
402225,44239
403825,44239
410245,44239
483391,44239
206389,44240
234749,44240
239503,44240
246606,44240
253921,44240
262019,44240
455216,44240
466589,44240
478289,44240
489496,44240
499897,44240
63921,44241
71714,44241
79740,44241
231799,44241
268444,44241
270860,44241
297474,44241
456168,44241
109661,44242
213723,44242
232973,44242
262684,44242
266349,44242
274000,44242
418318,44242
32926,44243
219171,44243
420809,44243
435957,44243
435998,44243
483287,44243
499075,44243
481953,44244
32764,44245
35216,44245
40412,44245
74398,44245
294461,44245
299964,44245
415111,44245
32711,44246
204510,44246
404077,44246
413552,44246
23700,44247
102235,44247
203561,44247
235151,44247
243499,44247
487122,44247
88495,44248
217502,44248
253900,44248
263045,44248
460274,44248
77949,44249
108064,44249
235067,44249
429045,44249
496502,44249
103205,44250
224518,44250
264744,44250
402954,44250
413350,44250
438967,44250
477325,44250
492868,44250
261257,44251
482046,44251
11818,44252
106257,44252
226533,44252
239560,44252
275993,44252
282633,44252
419705,44252
452692,44252
92292,44253
104704,44253
234322,44253
244445,44253
254366,44253
73822,44254
90355,44254
436643,44254
487252,44254
11932,44255
44721,44255
101529,44255
231484,44255
295749,44255
409067,44255
444746,44255
487402,44255
95179,44256
201891,44256
215985,44256
419147,44256
461236,44256
473811,44256
45726,44257
248312,44257
282237,44257
400365,44257
402635,44257
441142,44257
25651,44258
88054,44258
249516,44258
484754,44258
32030,44259
100924,44259
201990,44259
423706,44259
440708,44259
452244,44259
406211,44260
24108,44261
60780,44261
92331,44261
97684,44261
232752,44261
243716,44261
254164,44261
285694,44261
81816,44262
267880,44262
469378,44262
474789,44262
45027,44263
87296,44263
298979,44263
403768,44263
44790,44264
240417,44264
419874,44264
426996,44264
13635,44265
87826,44265
93118,44265
206958,44265
273926,44265
296481,44265
449381,44265
50932,44266
68227,44266
109358,44266
233892,44266
443364,44266
490618,44266
40359,44267
57042,44267
57619,44267
403733,44267
436189,44267
11697,44268
75812,44268
222266,44268
419802,44268
425271,44268
46438,44269
51456,44269
91141,44269
216425,44269
258191,44269
292137,44269
414592,44269
462194,44269
464853,44269
479745,44269
484207,44269
26073,44270
51638,44270
75476,44270
219632,44270
287534,44270
466236,44270
36278,44271
52031,44271
290073,44271
294442,44271
474175,44271
490334,44271
22419,44272
80769,44272
90883,44272
101469,44272
225069,44272
230612,44272
235529,44272
440200,44272
449178,44272
477904,44272
30973,44273
48897,44273
52174,44273
107910,44273
236976,44273
295743,44273
10290,44274
14228,44274
107804,44274
108230,44274
233612,44274
274964,44274
275121,44274
441319,44274
15093,44275
24027,44275
203199,44275
233534,44275
256240,44275
409432,44275
411100,44275
415449,44275
462658,44275
489564,44275
10019,44276
23032,44276
223509,44276
243383,44276
245920,44276
246924,44276
256010,44276
277525,44276
12738,44277
12827,44277
46397,44277
55383,44277
58679,44277
77322,44277
204114,44277
218522,44277
224632,44277
261436,44277
438413,44277
481673,44277
62957,44278
259319,44278
295480,44278
470211,44278
494996,44278
18270,44279
51844,44279
80938,44279
91304,44279
101473,44279
246302,44279
273730,44279
299532,44279
441354,44279
457866,44279
210167,44280
222570,44280
248197,44280
230596,44281
247928,44281
261397,44281
406000,44281
442728,44281
15977,44282
73768,44282
76814,44282
207190,44282
400904,44282
454786,44282
76330,44283
213007,44283
218702,44283
261833,44283
279756,44283
286153,44283
286556,44283
419129,44283
461257,44283
461393,44283
16523,44284
35277,44284
237970,44284
240563,44284
401049,44284
423821,44284
427299,44284
432425,44284
472503,44284
497194,44284
26840,44285
75296,44285
221530,44285
438710,44285
431010,44286
473913,44286
13584,44287
73492,44287
209699,44287
242346,44287
424898,44287
43776,44288
82105,44288
203010,44288
297612,44288
485899,44288
216744,44289
408006,44289
18940,44290
30584,44290
41734,44290
222068,44290
29777,44291
277344,44291
452938,44291
456016,44291
477028,44291
19387,44292
27939,44292
58218,44292
97748,44292
211614,44292
259207,44292
456464,44292
12550,44293
32845,44293
33470,44293
53616,44293
204258,44293
239845,44293
260684,44293
292951,44293
27667,44294
58995,44294
91806,44294
95780,44294
95834,44294
243287,44294
268556,44294
408511,44294
411656,44294
435324,44294
44897,44295
58115,44295
233420,44295
242575,44295
470104,44295
50281,44296
54560,44296
86037,44296
200738,44296
261126,44296
267956,44296
274418,44296
278448,44296
284914,44296
430874,44296
435599,44296
74363,44297
92336,44297
242000,44297
436573,44297
446858,44297
478002,44297
497707,44297
27091,44298
73575,44298
93261,44298
229342,44298
260209,44298
276614,44298
41594,44299
209029,44299
250277,44299
255307,44299
256403,44299
431861,44299
471432,44299
80906,44300
84362,44300
96616,44300
106858,44300
209903,44300
226071,44300
227321,44300
268884,44300
406867,44300
420223,44300
66125,44301
201667,44301
226110,44301
243571,44301
285386,44301
484716,44302
493320,44302
12371,44303
81043,44303
99632,44303
101868,44303
215770,44303
229696,44303
255594,44303
434833,44303
455515,44303
21200,44304
75622,44304
247416,44304
296953,44304
402315,44304
422131,44304
209515,44305
404743,44305
430830,44305
42047,44306
59762,44306
93168,44306
294076,44306
424530,44306
498922,44306
23933,44307
70656,44307
85434,44307
100408,44307
208974,44307
235486,44307
248880,44307
467482,44307
468407,44307
36914,44308
84270,44308
91702,44308
100092,44308
209519,44308
232205,44308
265074,44308
280283,44308
282517,44308
404659,44308
474565,44308
28302,44309
50465,44309
249999,44309
261181,44309
407168,44309
407900,44309
11118,44310
467406,44310
491278,44310
83239,44311
205201,44311
451398,44311
470975,44311
27568,44312
72343,44312
94893,44312
107808,44312
204862,44312
228041,44312
254367,44312
282422,44312
458550,44312
459675,44312
35588,44313
